Open Context URI,Item label,Project URI,Project name,Related person(s),Context (1),Context (2),Context (3),Context (4),Context (5),Context URI,Latitude (WGS84),Longitude (WGS84),Early (Cal. BP),Late (Cal. BP),Has anatomical identification [URI],Has anatomical identification [Label],Has anatomical identification [Source value],Has Biological Taxonomy [URI],Has Biological Taxonomy [Label],Has Biological Taxonomy [Source value],Has fusion character (distal) [URI],Has fusion character (distal) [Label],Has fusion character (distal) [Source value],Has fusion character (proximal) [URI],Has fusion character (proximal) [Label],Has fusion character (proximal) [Source value],Has physiological sex determination [URI],Has physiological sex determination [Label],Has physiological sex determination [Source value],Taxon [Source],Element [Source],Side [Source],Proximal Fusion [Source],Distal Fusion [Source],Reference [Source],Year [Source],Retrieval Method [Source],Species [Source],Species Comment [Source],Part [Source],Size [Source],Age Data [Source],Retrieval % [Source],Volume [Source],Mesh Size [Source],Sex [Source],Weight [Source],Comments [Source],Fusion stages [Source],Number of Elements [Source],Sample No [Source],Age group [Source],Cutmarks [Source],Stratum [Source],Bd [Source],SD [Source],Bp [Source],Bp (unfused) [Source],GL [Source],GL (unfused) [Source],Dp (unfused) [Source],GB [Source],Bd (unfused) [Source],BFp [Source],Dl [Source],Dm [Source],Dp [Source],GB (unfused) [Source],GL1 [Source],GLm [Source]
http://opencontext.org/subjects/TESTSPA0000006355,Bone Ref# 2513,http://opencontext.org/projects/TESTPRJ0000000004,Pınarbaşı 1994: Animal Bones,Denise Carruthers,Turkey,Pınarbaşı,Site B,Stratum 4,Context BAK,http://opencontext.org/subjects/TESTSPA0000003500,37.49432,33.018551,8650,7950,http://purl.obolibrary.org/obo/UBERON_0001098,incisor tooth,Tooth,http://eol.org/pages/2851411,Caprinae,Ovis/Capra,,,,,,,,,,Ovis/Capra,Tooth,Right,,,2513,PB 94,Floatation,Unknown,Ovis/Capra,Fragment,2-5 cm,,100,340,5,,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/TESTSPA0000003668,Bone Ref# 2514,http://opencontext.org/projects/TESTPRJ0000000004,Pınarbaşı 1994: Animal Bones,Denise Carruthers,Turkey,Pınarbaşı,Site B,Stratum 4,Context BAK,http://opencontext.org/subjects/TESTSPA0000003500,37.49432,33.018551,8650,7950,http://purl.obolibrary.org/obo/UBERON_0013588,fused metatarsal bones 3 and 4,Metatarsal,http://eol.org/pages/11021570,Bos primigenius,Bos primigenius,,,,,,,,,,Bos primigenius,Metatarsal,Left,,,2514,PB 94,Floatation,primigenius,,Diaphysis fragment,2-5 cm,,100,340,5,,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/TESTSPA0000004137,Bone Ref# 2515,http://opencontext.org/projects/TESTPRJ0000000004,Pınarbaşı 1994: Animal Bones,Denise Carruthers,Turkey,Pınarbaşı,Site B,Stratum 4,Context BAK,http://opencontext.org/subjects/TESTSPA0000003500,37.49432,33.018551,8650,7950,http://purl.obolibrary.org/obo/UBERON_0003128,cranium,Cranium,http://eol.org/pages/1670,Equidae,Equus sp.,,,,,,,,,,Equus sp.,Cranium,Right,,,2515,PB 94,Floatation,Unknown,Equus,Fragment,,Fused,100,340,5,,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/TESTSPA0000004285,Bone Ref# 2516,http://opencontext.org/projects/TESTPRJ0000000004,Pınarbaşı 1994: Animal Bones,Denise Carruthers,Turkey,Pınarbaşı,Site B,Stratum 4,Context BAK,http://opencontext.org/subjects/TESTSPA0000003500,37.49432,33.018551,8650,7950,http://purl.obolibrary.org/obo/UBERON_0002228,rib,Rib,http://eol.org/pages/1642,Mammalia,Large Mammal,,,,,,,,,,Large Mammal,Rib,NA,,,2516,PB 94,Floatation,Unknown,,Fragments,2-5 cm,NA,100,340,5,,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/TESTSPA0000006356,Bone Ref# 2517,http://opencontext.org/projects/TESTPRJ0000000004,Pınarbaşı 1994: Animal Bones,Denise Carruthers,Turkey,Pınarbaşı,Site B,Stratum 4,Context BAK,http://opencontext.org/subjects/TESTSPA0000003500,37.49432,33.018551,8650,7950,http://purl.obolibrary.org/obo/UBERON_0001098,incisor tooth,Teeth,http://eol.org/pages/2851411,Caprinae,Ovis/Capra,,,,,,,,,,Ovis/Capra,Teeth,NA,,,2517,PB 94,Floatation,Unknown,Ovis/Capra,Fragments,2-5 cm,NA,100,340,5,,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/TESTSPA0000004286,Bone Ref# 2518,http://opencontext.org/projects/TESTPRJ0000000004,Pınarbaşı 1994: Animal Bones,Denise Carruthers,Turkey,Pınarbaşı,Site B,Stratum 4,Context BAK,http://opencontext.org/subjects/TESTSPA0000003500,37.49432,33.018551,8650,7950,http://purl.obolibrary.org/obo/UBERON_0002412,vertebra,Vertebrae,http://eol.org/pages/1642,Mammalia,Large Mammal,,,,,,,,,,Large Mammal,Vertebrae,NA,,,2518,PB 94,Floatation,Unknown,,Lumbar body fragment,2-5 cm,NA,100,340,5,,10.6,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/TESTSPA0000004480,Bone Ref# 2519,http://opencontext.org/projects/TESTPRJ0000000004,Pınarbaşı 1994: Animal Bones,Denise Carruthers,Turkey,Pınarbaşı,Site B,Stratum 4,Context BAK,http://opencontext.org/subjects/TESTSPA0000003500,37.49432,33.018551,8650,7950,http://purl.obolibrary.org/obo/UBERON_0002412,vertebra,Vertebrae,http://eol.org/pages/1642,Mammalia,Medium Mammal,,,,,,,,,,Medium Mammal,Vertebrae,NA,,,2519,PB 94,Floatation,Unknown,Medium Mammal,Caudal fragment,2-5 cm,NA,100,340,5,,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/TESTSPA0000006357,Bone Ref# 2520,http://opencontext.org/projects/TESTPRJ0000000004,Pınarbaşı 1994: Animal Bones,Denise Carruthers,Turkey,Pınarbaşı,Site B,Stratum 4,Context BAK,http://opencontext.org/subjects/TESTSPA0000003500,37.49432,33.018551,8650,7950,,,,http://eol.org/pages/2851411,Caprinae,Ovis/Capra,,,,,,,,,,Ovis/Capra,Bone,NA,,,2520,PB 94,Floatation,Unknown,Ovis/Capra,Diaphysis fragment,2-5 cm,NA,100,340,5,,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/TESTSPA0000006372,Bone Ref# 2522,http://opencontext.org/projects/TESTPRJ0000000004,Pınarbaşı 1994: Animal Bones,Denise Carruthers,Turkey,Pınarbaşı,Site B,Stratum 4,Context BAK,http://opencontext.org/subjects/TESTSPA0000003500,37.49432,33.018551,8650,7950,http://purl.obolibrary.org/obo/UBERON_0000981,femur,Femur,http://eol.org/pages/2851411,Caprinae,Ovis/Capra,http://opencontext.org/vocabularies/open-context-zooarch/zoo-0057,Distal epiphysis fused,distal fused,,,,,,,Ovis/Capra,Femur,Left,,distal fused,2522,PB 94,Floatation,Unknown,Ovis/Capra,Distal epiphysis,5-10 cm,Adult,100,340,5,,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/TESTSPA0000006796,Bone Ref# 412,http://opencontext.org/projects/TESTPRJ0000000004,Pınarbaşı 1994: Animal Bones,Denise Carruthers,Turkey,Pınarbaşı,Site B,Stratum 5,Context BAT,http://opencontext.org/subjects/TESTSPA0000003508,37.49432,33.018551,8650,7950,http://purl.obolibrary.org/obo/UBERON_0002374,metacarpal bone,Metacarpal,http://eol.org/pages/19076,Vulpes,vulpes,,,,,,,,,,Vulpes vulpes,Metacarpal,Right,,,412,PB 94,Hand picked,vulpes,vulpes,Proximal end fragment of III,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/TESTSPA0000006363,Bone Ref# 413,http://opencontext.org/projects/TESTPRJ0000000004,Pınarbaşı 1994: Animal Bones,Denise Carruthers,Turkey,Pınarbaşı,Site B,Stratum 5,Context BAT,http://opencontext.org/subjects/TESTSPA0000003508,37.49432,33.018551,8650,7950,http://purl.obolibrary.org/obo/UBERON_0003268,tooth of lower jaw,Mandibular Tooth ,http://eol.org/pages/2851411,Caprinae,Ovis/Capra,,,,,,,,,,Ovis/Capra,Mandibular Tooth ,,,,413,PB 94,Hand picked,Unknown,Ovis/Capra,Incisor Complete,2-5 cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/TESTSPA0000006452,Bone Ref# 414,http://opencontext.org/projects/TESTPRJ0000000004,Pınarbaşı 1994: Animal Bones,Denise Carruthers,Turkey,Pınarbaşı,Site B,Stratum 5,Context BAT,http://opencontext.org/subjects/TESTSPA0000003508,37.49432,33.018551,8650,7950,http://purl.obolibrary.org/obo/UBERON_0003268,tooth of lower jaw,Mandibular Tooth,http://eol.org/pages/2851411,Caprinae,Ovis/Capra,,,,,,,,,,Ovis/Capra,Mandibular Tooth,,,,414,PB 94,Hand picked,Unknown,Ovis/Capra,dP2 or P2 complete,<2 cm,Roots Open,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/TESTSPA0000006453,Bone Ref# 415,http://opencontext.org/projects/TESTPRJ0000000004,Pınarbaşı 1994: Animal Bones,Denise Carruthers,Turkey,Pınarbaşı,Site B,Stratum 5,Context BAT,http://opencontext.org/subjects/TESTSPA0000003508,37.49432,33.018551,8650,7950,http://purl.obolibrary.org/obo/UBERON_0003267,tooth of upper jaw,Maxillary Tooth,http://eol.org/pages/2851411,Caprinae,Ovis/Capra,,,,,,,,,,Ovis/Capra,Maxillary Tooth,Left,,,415,PB 94,Hand picked,Unknown,Ovis/Capra,m1/2 Fragment,<2 cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/TESTSPA0000006364,Bone Ref# 416,http://opencontext.org/projects/TESTPRJ0000000004,Pınarbaşı 1994: Animal Bones,Denise Carruthers,Turkey,Pınarbaşı,Site B,Stratum 5,Context BAT,http://opencontext.org/subjects/TESTSPA0000003508,37.49432,33.018551,8650,7950,http://purl.obolibrary.org/obo/UBERON_0013588,fused metatarsal bones 3 and 4,Metatarsal,http://eol.org/pages/2851411,Caprinae,Ovis/Capra,,,,,,,,,,Ovis/Capra,Metatarsal,Right,,,416,PB 94,Hand picked,Unknown,Ovis/Capra,Proxmal end fragment,2-5 cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/TESTSPA0000004226,Bone Ref# 417,http://opencontext.org/projects/TESTPRJ0000000004,Pınarbaşı 1994: Animal Bones,Denise Carruthers,Turkey,Pınarbaşı,Site B,Stratum 5,Context BAT,http://opencontext.org/subjects/TESTSPA0000003508,37.49432,33.018551,8650,7950,http://purl.obolibrary.org/obo/UBERON_0004302,proximal phalanx,Proximal Phalanx,http://eol.org/pages/327955,"Homo sapiens Linnaeus, 1758",Homo,,,,,,,,,,Homo,Proximal Phalanx,,,,417,PB 94,Hand picked,sapiens,Homo,Distal end fragment,2-5 cm,,,,,,,Burnt,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/TESTSPA0000006691,Bone Ref# 418,http://opencontext.org/projects/TESTPRJ0000000004,Pınarbaşı 1994: Animal Bones,Denise Carruthers,Turkey,Pınarbaşı,Site B,Stratum 5,Context BAT,http://opencontext.org/subjects/TESTSPA0000003508,37.49432,33.018551,8650,7950,http://purl.obolibrary.org/obo/UBERON_0003268,tooth of lower jaw,Mandibular Tooth,http://eol.org/pages/19076,Vulpes,vulpes,,,,,,,,,,Vulpes vulpes,Mandibular Tooth,Left,,,418,PB 94,Hand picked,vulpes,vulpes,p2 or p3 Fragment,2-5 cm,Roots closed,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/TESTSPA0000006460,Bone Ref# 419,http://opencontext.org/projects/TESTPRJ0000000004,Pınarbaşı 1994: Animal Bones,Denise Carruthers,Turkey,Pınarbaşı,Site B,Stratum 5,Context BAT,http://opencontext.org/subjects/TESTSPA0000003508,37.49432,33.018551,8650,7950,http://purl.obolibrary.org/obo/UBERON_0004301,middle phalanx,Middle Phalanx,http://eol.org/pages/2851411,Caprinae,Ovis/Capra,,,,http://opencontext.org/vocabularies/open-context-zooarch/zoo-0070,Proximal epiphysis unfused,proximal unfused,,,,Ovis/Capra,Middle Phalanx,,proximal unfused,,419,PB 94,Hand picked,Unknown,Ovis/Capra,Proximal Epiphysis,,Unfused,,,,,,,Under 13-16 mon,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/TESTSPA0000003507,Bone Ref# 420,http://opencontext.org/projects/TESTPRJ0000000004,Pınarbaşı 1994: Animal Bones,Denise Carruthers,Turkey,Pınarbaşı,Site B,Stratum 5,Context BAT,http://opencontext.org/subjects/TESTSPA0000003508,37.49432,33.018551,8650,7950,,,,http://eol.org/pages/695,Aves,Aves,,,,,,,,,,Aves,Bone,NA,,,420,PB 94,Hand picked,Unknown,,Fragment,2-5 cm,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/TESTSPA0000003560,Bone Ref# 421,http://opencontext.org/projects/TESTPRJ0000000004,Pınarbaşı 1994: Animal Bones,Denise Carruthers,Turkey,Pınarbaşı,Site B,Stratum 5,Context BAT,http://opencontext.org/subjects/TESTSPA0000003508,37.49432,33.018551,8650,7950,http://purl.obolibrary.org/obo/UBERON_0000981,femur,Femur,http://eol.org/pages/695,Aves,Aves,,,,,,,,,,Aves,Femur,Right,,,421,PB 94,Hand picked,Unknown,Bird,Distal end fragment,<2 cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/TESTSPA0000006791,Bone Ref# 422,http://opencontext.org/projects/TESTPRJ0000000004,Pınarbaşı 1994: Animal Bones,Denise Carruthers,Turkey,Pınarbaşı,Site B,Stratum 5,Context BAT,http://opencontext.org/subjects/TESTSPA0000003508,37.49432,33.018551,8650,7950,http://purl.obolibrary.org/obo/UBERON_0001272,innominate bone,Innominate,http://eol.org/pages/19076,Vulpes,vulpes,,,,,,,,,,Vulpes vulpes,Innominate,Right,,,422,PB 94,Hand picked,vulpes,vulpes,Fragment of acetabulum,<2 cm,Roots closed,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/TESTSPA0000006454,Bone Ref# 423,http://opencontext.org/projects/TESTPRJ0000000004,Pınarbaşı 1994: Animal Bones,Denise Carruthers,Turkey,Pınarbaşı,Site B,Stratum 5,Context BAT,http://opencontext.org/subjects/TESTSPA0000003508,37.49432,33.018551,8650,7950,http://purl.obolibrary.org/obo/UBERON_0001447,tarsal bone,Tarsal Bone,http://eol.org/pages/2851411,Caprinae,Ovis/Capra,,,,,,,,,,Ovis/Capra,Tarsal Bone,Right,,,423,PB 94,Hand picked,Unknown,Ovis/Capra,Almost complete lateral malleolus,<2 cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/TESTSPA0000004709,Bone Ref# 424,http://opencontext.org/projects/TESTPRJ0000000004,Pınarbaşı 1994: Animal Bones,Denise Carruthers,Turkey,Pınarbaşı,Site B,Stratum 5,Context BAT,http://opencontext.org/subjects/TESTSPA0000003508,37.49432,33.018551,8650,7950,http://purl.obolibrary.org/obo/UBERON_0001098,incisor tooth,Teeth,,,,,,,,,,,,,Not Identifiable,Teeth,,,,424,PB 94,Hand picked,Unknown,Not Identifiable,Fragments,2-5 cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/TESTSPA0000004890,Bone Ref# 425,http://opencontext.org/projects/TESTPRJ0000000004,Pınarbaşı 1994: Animal Bones,Denise Carruthers,Turkey,Pınarbaşı,Site B,Stratum 5,Context BAT,http://opencontext.org/subjects/TESTSPA0000003508,37.49432,33.018551,8650,7950,,,,,,,,,,,,,,,,Not Identifiable,Bone,,,,425,PB 94,Hand picked,Unknown,Not Identifiable,Fragments,<2 cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/TESTSPA0000004765,Bone Ref# 426,http://opencontext.org/projects/TESTPRJ0000000004,Pınarbaşı 1994: Animal Bones,Denise Carruthers,Turkey,Pınarbaşı,Site B,Stratum 5,Context BAT,http://opencontext.org/subjects/TESTSPA0000003508,37.49432,33.018551,8650,7950,,,,,,,,,,,,,,,,Not Identifiable,Bone,,,,426,PB 94,Hand picked,Unknown,Not Identifiable,Fragments,5-10 cm,,,,,,85.5,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/TESTSPA0000004710,Bone Ref# 427,http://opencontext.org/projects/TESTPRJ0000000004,Pınarbaşı 1994: Animal Bones,Denise Carruthers,Turkey,Pınarbaşı,Site B,Stratum 5,Context BAT,http://opencontext.org/subjects/TESTSPA0000003508,37.49432,33.018551,8650,7950,,,,,,,,,,,,,,,,Not Identifiable,Bone,,,,427,PB 94,Hand picked,Unknown,Not Identifiable,Fragments,2-5 cm,,,,,,58.5,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/TESTSPA0000004711,Bone Ref# 428,http://opencontext.org/projects/TESTPRJ0000000004,Pınarbaşı 1994: Animal Bones,Denise Carruthers,Turkey,Pınarbaşı,Site B,Stratum 5,Context BAT,http://opencontext.org/subjects/TESTSPA0000003508,37.49432,33.018551,8650,7950,,,,,,,,,,,,,,,,Not Identifiable,Bone,,,,428,PB 94,Hand picked,Unknown,Not Identifiable,Fragments,2-5 cm,,,,,,9.4,Burnt,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/TESTSPA0000006554,Bone Ref# 429,http://opencontext.org/projects/TESTPRJ0000000004,Pınarbaşı 1994: Animal Bones,Denise Carruthers,Turkey,Pınarbaşı,Site B,Stratum 5,Context BAT,http://opencontext.org/subjects/TESTSPA0000003508,37.49432,33.018551,8650,7950,,,,http://eol.org/pages/4658568,Lepidosauria,Reptile,,,,,,,,,,Reptile,Bone,,,,429,PB 94,Hand picked,Unknown,Reptile,Fragment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/TESTSPA0000004712,Bone Ref# 430,http://opencontext.org/projects/TESTPRJ0000000004,Pınarbaşı 1994: Animal Bones,Denise Carruthers,Turkey,Pınarbaşı,Site B,Stratum 5,Context BAT,http://opencontext.org/subjects/TESTSPA0000003508,37.49432,33.018551,8650,7950,http://purl.obolibrary.org/obo/UBERON_0002412,vertebra,Vertebrae,,,,,,,,,,,,,Not Identifiable,Vertebrae,,,,430,PB 94,Hand picked,Unknown,Not Identifiable,Fragments,2-5 cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/TESTSPA0000004713,Bone Ref# 431,http://opencontext.org/projects/TESTPRJ0000000004,Pınarbaşı 1994: Animal Bones,Denise Carruthers,Turkey,Pınarbaşı,Site B,Stratum 5,Context BAT,http://opencontext.org/subjects/TESTSPA0000003508,37.49432,33.018551,8650,7950,http://purl.obolibrary.org/obo/UBERON_0002228,rib,Rib,,,,,,,,,,,,,Not Identifiable,Rib,,,,431,PB 94,Hand picked,Unknown,Not Identifiable,Fragments,2-5 cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/TESTSPA0000006361,Bone Ref# 472,http://opencontext.org/projects/TESTPRJ0000000004,Pınarbaşı 1994: Animal Bones,Denise Carruthers,Turkey,Pınarbaşı,Site B,Stratum 5,Context BAR,http://opencontext.org/subjects/TESTSPA0000003506,37.49432,33.018551,8650,7950,http://purl.obolibrary.org/obo/UBERON_0003267,tooth of upper jaw,Maxillary Tooth,http://eol.org/pages/2851411,Caprinae,Ovis/Capra,,,,,,,,,,Ovis/Capra,Maxillary Tooth,Left,,,472,PB 94,Hand picked,Unknown,Ovis/Capra,P3 or P4,2-5 cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/TESTSPA0000004885,Bone Ref# 473,http://opencontext.org/projects/TESTPRJ0000000004,Pınarbaşı 1994: Animal Bones,Denise Carruthers,Turkey,Pınarbaşı,Site B,Stratum 5,Context BAR,http://opencontext.org/subjects/TESTSPA0000003506,37.49432,33.018551,8650,7950,http://purl.obolibrary.org/obo/UBERON_0001098,incisor tooth,Tooth,,,,,,,,,,,,,Not Identifiable,Tooth,,,,473,PB 94,Hand picked,Unknown,Not Identifiable,Root fragment,<2 cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/TESTSPA0000006362,Bone Ref# 474,http://opencontext.org/projects/TESTPRJ0000000004,Pınarbaşı 1994: Animal Bones,Denise Carruthers,Turkey,Pınarbaşı,Site B,Stratum 5,Context BAR,http://opencontext.org/subjects/TESTSPA0000003506,37.49432,33.018551,8650,7950,http://purl.obolibrary.org/obo/UBERON_0003221,phalanx,Phalanx,http://eol.org/pages/2851411,Caprinae,Ovis/Capra,,,,,,,,,,Ovis/Capra,Phalanx,,,,474,PB 94,Hand picked,Unknown,Ovis/Capra,Fragment,2-5 cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/TESTSPA0000003505,Bone Ref# 475,http://opencontext.org/projects/TESTPRJ0000000004,Pınarbaşı 1994: Animal Bones,Denise Carruthers,Turkey,Pınarbaşı,Site B,Stratum 5,Context BAR,http://opencontext.org/subjects/TESTSPA0000003506,37.49432,33.018551,8650,7950,http://purl.obolibrary.org/obo/UBERON_0004743,coracoid bone,Coracoid,http://eol.org/pages/695,Aves,Aves,,,,,,,,,,Aves,Coracoid,Left,,,475,PB 94,Hand picked,Unknown,"Bird, Partridge ?",Complete,2-5 cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/TESTSPA0000003559,Bone Ref# 476,http://opencontext.org/projects/TESTPRJ0000000004,Pınarbaşı 1994: Animal Bones,Denise Carruthers,Turkey,Pınarbaşı,Site B,Stratum 5,Context BAR,http://opencontext.org/subjects/TESTSPA0000003506,37.49432,33.018551,8650,7950,http://purl.obolibrary.org/obo/UBERON_0003221,phalanx,Phalanx,http://eol.org/pages/695,Aves,Aves,,,,,,,,,,Aves,Phalanx,Left,,,476,PB 94,Hand picked,Unknown,Bird,Proximal end fragment,<2 cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/TESTSPA0000004886,Bone Ref# 485,http://opencontext.org/projects/TESTPRJ0000000004,Pınarbaşı 1994: Animal Bones,Denise Carruthers,Turkey,Pınarbaşı,Site B,Stratum 5,Context BAR,http://opencontext.org/subjects/TESTSPA0000003506,37.49432,33.018551,8650,7950,http://purl.obolibrary.org/obo/UBERON_0001098,incisor tooth,Tooth,,,,,,,,,,,,,Not Identifiable,Tooth,,,,485,PB 94,Hand picked,Unknown,Not Identifiable,Fragment,<2 cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/TESTSPA0000004324,Bone Ref# 486,http://opencontext.org/projects/TESTPRJ0000000004,Pınarbaşı 1994: Animal Bones,Denise Carruthers,Turkey,Pınarbaşı,Site B,Stratum 5,Context BAR,http://opencontext.org/subjects/TESTSPA0000003506,37.49432,33.018551,8650,7950,,,,http://eol.org/pages/1642,Mammalia,Large Mammal,,,,,,,,,,Large Mammal,Bone,,,,486,PB 94,Hand picked,Unknown,Large Mammal,Fragment,>10 cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/TESTSPA0000004887,Bone Ref# 487,http://opencontext.org/projects/TESTPRJ0000000004,Pınarbaşı 1994: Animal Bones,Denise Carruthers,Turkey,Pınarbaşı,Site B,Stratum 5,Context BAR,http://opencontext.org/subjects/TESTSPA0000003506,37.49432,33.018551,8650,7950,http://purl.obolibrary.org/obo/UBERON_0002412,vertebra,Vertebrae,,,,,,,,,,,,,Not Identifiable,Vertebrae,,,,487,PB 94,Hand picked,Unknown,Not Identifiable,Fragments,<2 cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/TESTSPA0000004888,Bone Ref# 488,http://opencontext.org/projects/TESTPRJ0000000004,Pınarbaşı 1994: Animal Bones,Denise Carruthers,Turkey,Pınarbaşı,Site B,Stratum 5,Context BAR,http://opencontext.org/subjects/TESTSPA0000003506,37.49432,33.018551,8650,7950,,,,,,,,,,,,,,,,Not Identifiable,Bone,,,,488,PB 94,Hand picked,Unknown,Not Identifiable,Fragments,<2 cm,,,,,,,Burnt,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/TESTSPA0000004707,Bone Ref# 489,http://opencontext.org/projects/TESTPRJ0000000004,Pınarbaşı 1994: Animal Bones,Denise Carruthers,Turkey,Pınarbaşı,Site B,Stratum 5,Context BAR,http://opencontext.org/subjects/TESTSPA0000003506,37.49432,33.018551,8650,7950,http://purl.obolibrary.org/obo/UBERON_0002228,rib,Rib,,,,,,,,,,,,,Not Identifiable,Rib,,,,489,PB 94,Hand picked,Unknown,Not Identifiable,Fragments,2-5 cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/TESTSPA0000004889,Bone Ref# 490,http://opencontext.org/projects/TESTPRJ0000000004,Pınarbaşı 1994: Animal Bones,Denise Carruthers,Turkey,Pınarbaşı,Site B,Stratum 5,Context BAR,http://opencontext.org/subjects/TESTSPA0000003506,37.49432,33.018551,8650,7950,,,,,,,,,,,,,,,,Not Identifiable,Bone,,,,490,PB 94,Hand picked,Unknown,Not Identifiable,Fragments,<2 cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/TESTSPA0000004708,Bone Ref# 491,http://opencontext.org/projects/TESTPRJ0000000004,Pınarbaşı 1994: Animal Bones,Denise Carruthers,Turkey,Pınarbaşı,Site B,Stratum 5,Context BAR,http://opencontext.org/subjects/TESTSPA0000003506,37.49432,33.018551,8650,7950,,,,,,,,,,,,,,,,Not Identifiable,Bone,,,,491,PB 94,Hand picked,Unknown,Not Identifiable,Fragments,2-5 cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/TESTSPA0000004764,Bone Ref# 492,http://opencontext.org/projects/TESTPRJ0000000004,Pınarbaşı 1994: Animal Bones,Denise Carruthers,Turkey,Pınarbaşı,Site B,Stratum 5,Context BAR,http://opencontext.org/subjects/TESTSPA0000003506,37.49432,33.018551,8650,7950,,,,,,,,,,,,,,,,Not Identifiable,Bone,,,,492,PB 94,Hand picked,Unknown,Not Identifiable,Fragments,5-10 cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/TESTSPA0000004728,Bone Ref# 945,http://opencontext.org/projects/TESTPRJ0000000004,Pınarbaşı 1994: Animal Bones,Denise Carruthers,Turkey,Pınarbaşı,Site B,Stratum 5,Context BBH,http://opencontext.org/subjects/TESTSPA0000003444,37.49432,33.018551,8650,7950,,,,,,,,,,,,,,,,Not Identifiable,Bone,NA,,,945,PB 95,Dry Sieve,Unknown,Not Identifiable,Fragments,5-10 cm,NA,100,280,,,18,Burnt,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/TESTSPA0000004729,Bone Ref# 946,http://opencontext.org/projects/TESTPRJ0000000004,Pınarbaşı 1994: Animal Bones,Denise Carruthers,Turkey,Pınarbaşı,Site B,Stratum 5,Context BBH,http://opencontext.org/subjects/TESTSPA0000003444,37.49432,33.018551,8650,7950,,,,,,,,,,,,,,,,Not Identifiable,Bone,NA,,,946,PB 95,Dry Sieve,Unknown,Not Identifiable,Fragments,5-10 cm,NA,100,280,,,130.3,,,,,,,,,,,,,,,,,,,,,,,
