Open Context URI,Item label,Project URI,Project name,Related person(s),Context (1),Context (2),Context (3),Context (4),Context (5),Context (6),Context URI,Latitude (WGS84),Longitude (WGS84),Early (Cal. BP),Late (Cal. BP),Has anatomical identification [URI],Has anatomical identification [Label],Has anatomical identification [Source value],Has fusion character [URI],Has fusion character [Label],Has fusion character [Source value],Has physiological sex determination [URI],Has physiological sex determination [Label],Has physiological sex determination [Source value],Has Biological Taxonomy [URI],Has Biological Taxonomy [Label],Has Biological Taxonomy [Source value],Has fusion character (distal) [URI],Has fusion character (distal) [Label],Has fusion character (distal) [Source value],Has fusion character (proximal) [URI],Has fusion character (proximal) [Label],Has fusion character (proximal) [Source value]
http://opencontext.org/subjects/D0286603-5592-4601-15B9-1D7CFD1D1CBA,Bone 5046,http://opencontext.org/projects/D297CD29-50CA-4B2C-4A07-498ADF3AF487,Ilıpınar Zooarchaeology,Hijkle Buitenhuis,Turkey,Ilıpınar,Area 9/QF,Lot 135,,,http://opencontext.org/subjects/E96B3079-26E2-44A2-0032-B20E3D044AC4,40.468303,29.309099,4350,3950,http://purl.obolibrary.org/obo/UBERON_0002228,rib,costae,,,,,,,http://eol.org/pages/1642,Mammalia,size- boar to deer,,,,,,
http://opencontext.org/subjects/A337247A-E881-4934-E8DC-45B377A22DEF,Bone 29422,http://opencontext.org/projects/D297CD29-50CA-4B2C-4A07-498ADF3AF487,Ilıpınar Zooarchaeology,Hijkle Buitenhuis,Turkey,Ilıpınar,Area RA,Lot 136,,,http://opencontext.org/subjects/2373FC90-BCFB-4658-0A24-59E299DAADFB,40.468303,29.309099,8150,7350,http://purl.obolibrary.org/obo/UBERON_0001684,mandible,mandibula,,,,,,,http://eol.org/pages/1642,Mammalia,Small ruminant (domestic),,,,,,
http://opencontext.org/subjects/5CA0E731-47BA-44F5-2B24-F4929D1FD915,Bone 29423,http://opencontext.org/projects/D297CD29-50CA-4B2C-4A07-498ADF3AF487,Ilıpınar Zooarchaeology,Hijkle Buitenhuis,Turkey,Ilıpınar,Area RA,Lot 136,,,http://opencontext.org/subjects/2373FC90-BCFB-4658-0A24-59E299DAADFB,40.468303,29.309099,8150,7350,http://purl.obolibrary.org/obo/UBERON_0000976,humerus,humerus,,,,,,,http://eol.org/pages/4445650,Sus scrofa domesticus,Sus scrofa domesticus,http://opencontext.org/vocabularies/open-context-zooarch/zoo-0057,Distal epiphysis fused,"Proximal: unknown, Distal: fused",,,
http://opencontext.org/subjects/8DFD174E-C2BF-4386-4CAF-95CD0DC41271,Bone 29424,http://opencontext.org/projects/D297CD29-50CA-4B2C-4A07-498ADF3AF487,Ilıpınar Zooarchaeology,Hijkle Buitenhuis,Turkey,Ilıpınar,Area RA,Lot 136,,,http://opencontext.org/subjects/2373FC90-BCFB-4658-0A24-59E299DAADFB,40.468303,29.309099,8150,7350,http://purl.obolibrary.org/obo/UBERON_0000976,humerus,humerus,,,,,,,http://eol.org/pages/1642,Mammalia,Small ruminant (domestic),,,,,,
http://opencontext.org/subjects/FD1BA840-D1BE-45C8-BEA6-0E0A93A1FEDB,Bone 29425,http://opencontext.org/projects/D297CD29-50CA-4B2C-4A07-498ADF3AF487,Ilıpınar Zooarchaeology,Hijkle Buitenhuis,Turkey,Ilıpınar,Area RA,Lot 136,,,http://opencontext.org/subjects/2373FC90-BCFB-4658-0A24-59E299DAADFB,40.468303,29.309099,8150,7350,http://purl.obolibrary.org/obo/UBERON_0000981,femur,femur,,,,,,,http://eol.org/pages/42318,Sus,Sus scrofa (wild/domestic),,,,,,
http://opencontext.org/subjects/246CACC3-C8FE-4B27-5573-9BD051F21751,Bone 29426,http://opencontext.org/projects/D297CD29-50CA-4B2C-4A07-498ADF3AF487,Ilıpınar Zooarchaeology,Hijkle Buitenhuis,Turkey,Ilıpınar,Area RA,Lot 136,,,http://opencontext.org/subjects/2373FC90-BCFB-4658-0A24-59E299DAADFB,40.468303,29.309099,8150,7350,http://purl.obolibrary.org/obo/UBERON_0001474,bone,"fragment, long bone",,,,,,,http://eol.org/pages/1642,Mammalia,size- sheep/goat,,,,,,
http://opencontext.org/subjects/4C931587-9A17-40F5-092C-0CAD5062C77D,Bone 29427,http://opencontext.org/projects/D297CD29-50CA-4B2C-4A07-498ADF3AF487,Ilıpınar Zooarchaeology,Hijkle Buitenhuis,Turkey,Ilıpınar,Area RA,Lot 136,,,http://opencontext.org/subjects/2373FC90-BCFB-4658-0A24-59E299DAADFB,40.468303,29.309099,8150,7350,http://purl.obolibrary.org/obo/UBERON_0002228,rib,costae,,,,,,,http://eol.org/pages/1642,Mammalia,size- sheep/goat,,,,,,
http://opencontext.org/subjects/6A391E2D-FB15-40CC-EB1D-DF8E2C2115B1,Bone 36954,http://opencontext.org/projects/D297CD29-50CA-4B2C-4A07-498ADF3AF487,Ilıpınar Zooarchaeology,Hijkle Buitenhuis,Turkey,Ilıpınar,Area RA,Lot 136,,,http://opencontext.org/subjects/2373FC90-BCFB-4658-0A24-59E299DAADFB,40.468303,29.309099,8150,7350,http://purl.obolibrary.org/obo/UBERON_0006971,antler,antler,,,,,,,http://eol.org/pages/7685,Cervidae,Cervidae,,,,,,
http://opencontext.org/subjects/2F164613-A96C-4ACD-F87E-64B3300CBAAB,Bone 5092,http://opencontext.org/projects/D297CD29-50CA-4B2C-4A07-498ADF3AF487,Ilıpınar Zooarchaeology,Hijkle Buitenhuis,Turkey,Ilıpınar,Area 9/QJ,Lot 138,,,http://opencontext.org/subjects/25FDC934-47D5-4283-96E3-6857E7269A38,40.468303,29.309099,7450,7350,http://purl.obolibrary.org/obo/UBERON_0008270,mollusc shell,large (greater than one half) single shell with hinge,,,,,,,http://eol.org/pages/449961,Mytilus galloprovincialis,Mytilus galloprovincialis,,,,,,
http://opencontext.org/subjects/8972AB59-B628-453D-A5D6-87454DC91836,Bone 5093,http://opencontext.org/projects/D297CD29-50CA-4B2C-4A07-498ADF3AF487,Ilıpınar Zooarchaeology,Hijkle Buitenhuis,Turkey,Ilıpınar,Area 9/QJ,Lot 138,,,http://opencontext.org/subjects/25FDC934-47D5-4283-96E3-6857E7269A38,40.468303,29.309099,7450,7350,http://purl.obolibrary.org/obo/UBERON_0008270,mollusc shell,small (less than one half) single shell with hinge,,,,,,,http://eol.org/pages/449961,Mytilus galloprovincialis,Mytilus galloprovincialis,,,,,,
http://opencontext.org/subjects/E52F8A41-27CE-4E2A-BB78-50D98BE32FAE,Bone 5094,http://opencontext.org/projects/D297CD29-50CA-4B2C-4A07-498ADF3AF487,Ilıpınar Zooarchaeology,Hijkle Buitenhuis,Turkey,Ilıpınar,Area 9/QJ,Lot 138,,,http://opencontext.org/subjects/25FDC934-47D5-4283-96E3-6857E7269A38,40.468303,29.309099,7450,7350,http://purl.obolibrary.org/obo/UBERON_0008270,mollusc shell,small (less than one half) single shell with hinge,,,,,,,http://eol.org/pages/449961,Mytilus galloprovincialis,Mytilus galloprovincialis,,,,,,
http://opencontext.org/subjects/F07CAABB-5C9D-4C19-486A-75245FD8224D,Bone 5095,http://opencontext.org/projects/D297CD29-50CA-4B2C-4A07-498ADF3AF487,Ilıpınar Zooarchaeology,Hijkle Buitenhuis,Turkey,Ilıpınar,Area 9/QJ,Lot 138,,,http://opencontext.org/subjects/25FDC934-47D5-4283-96E3-6857E7269A38,40.468303,29.309099,7450,7350,http://purl.obolibrary.org/obo/UBERON_0008270,mollusc shell,small (less than one half) single shell without hinge,,,,,,,http://eol.org/pages/449961,Mytilus galloprovincialis,Mytilus galloprovincialis,,,,,,
http://opencontext.org/subjects/EDC4210B-792A-43F1-D83F-4019F738465C,Bone 5096,http://opencontext.org/projects/D297CD29-50CA-4B2C-4A07-498ADF3AF487,Ilıpınar Zooarchaeology,Hijkle Buitenhuis,Turkey,Ilıpınar,Area 9/QJ,Lot 138,,,http://opencontext.org/subjects/25FDC934-47D5-4283-96E3-6857E7269A38,40.468303,29.309099,7450,7350,http://purl.obolibrary.org/obo/UBERON_0000976,humerus,humerus,,,,,,,http://eol.org/pages/328699,"Bos taurus Linnaeus, 1758",Bos taurus,,,,,,
http://opencontext.org/subjects/C9A9EDF3-051D-42AD-6949-64CC5EA63322,Bone 5097,http://opencontext.org/projects/D297CD29-50CA-4B2C-4A07-498ADF3AF487,Ilıpınar Zooarchaeology,Hijkle Buitenhuis,Turkey,Ilıpınar,Area 9/QJ,Lot 138,,,http://opencontext.org/subjects/25FDC934-47D5-4283-96E3-6857E7269A38,40.468303,29.309099,7450,7350,http://purl.obolibrary.org/obo/UBERON_0001474,bone,"fragment, long bone",,,,,,,http://eol.org/pages/1642,Mammalia,size- sheep/goat,,,,,,
http://opencontext.org/subjects/59DB5F4F-F33A-4E82-8E52-49479C7A4B6A,Bone 5098,http://opencontext.org/projects/D297CD29-50CA-4B2C-4A07-498ADF3AF487,Ilıpınar Zooarchaeology,Hijkle Buitenhuis,Turkey,Ilıpınar,Area 9/QJ,Lot 138,,,http://opencontext.org/subjects/25FDC934-47D5-4283-96E3-6857E7269A38,40.468303,29.309099,7450,7350,http://purl.obolibrary.org/obo/UBERON_0001474,bone,"fragment, long bone",,,,,,,http://eol.org/pages/1642,Mammalia,size- cattle,,,,,,
http://opencontext.org/subjects/7FBF04A4-8AFF-414E-2768-E3B97CD1D67E,Bone 5099,http://opencontext.org/projects/D297CD29-50CA-4B2C-4A07-498ADF3AF487,Ilıpınar Zooarchaeology,Hijkle Buitenhuis,Turkey,Ilıpınar,Area 9/QJ,Lot 138,,,http://opencontext.org/subjects/25FDC934-47D5-4283-96E3-6857E7269A38,40.468303,29.309099,7450,7350,http://purl.obolibrary.org/obo/UBERON_0002228,rib,costae,,,,,,,http://eol.org/pages/1642,Mammalia,size- sheep/goat,,,,,,
http://opencontext.org/subjects/39D72574-B4C8-4075-7C36-0641507F1104,Bone 29543,http://opencontext.org/projects/D297CD29-50CA-4B2C-4A07-498ADF3AF487,Ilıpınar Zooarchaeology,Hijkle Buitenhuis,Turkey,Ilıpınar,Area 1/UL,Lot 142,,,http://opencontext.org/subjects/740E144B-6FB5-46F6-330B-A17AC4C987E4,40.468303,29.309099,8150,7350,http://purl.obolibrary.org/obo/UBERON_0002397,maxilla,maxilla,,,,,,,http://eol.org/pages/1642,Mammalia,Small ruminant (domestic),,,,,,
http://opencontext.org/subjects/B6B4D489-ABF8-4F70-BE65-3A586AE710BC,Bone 29544,http://opencontext.org/projects/D297CD29-50CA-4B2C-4A07-498ADF3AF487,Ilıpınar Zooarchaeology,Hijkle Buitenhuis,Turkey,Ilıpınar,Area 1/UL,Lot 142,,,http://opencontext.org/subjects/740E144B-6FB5-46F6-330B-A17AC4C987E4,40.468303,29.309099,8150,7350,http://purl.obolibrary.org/obo/UBERON_0006715,radio-ulna,radius + ulna,,,,,,,http://eol.org/pages/4445650,Sus scrofa domesticus,Sus scrofa domesticus,http://opencontext.org/vocabularies/open-context-zooarch/zoo-0058,Distal epiphysis unfused,"Proximal: unfused, Distal: unfused",http://opencontext.org/vocabularies/open-context-zooarch/zoo-0070,Proximal epiphysis unfused,"Proximal: unfused, Distal: unfused"
http://opencontext.org/subjects/2243FC9E-B746-42CB-40C4-B74030122606,Bone 29545,http://opencontext.org/projects/D297CD29-50CA-4B2C-4A07-498ADF3AF487,Ilıpınar Zooarchaeology,Hijkle Buitenhuis,Turkey,Ilıpınar,Area 1/UL,Lot 142,,,http://opencontext.org/subjects/740E144B-6FB5-46F6-330B-A17AC4C987E4,40.468303,29.309099,8150,7350,http://purl.obolibrary.org/obo/UBERON_0000979,tibia,tibia,,,,,,,http://eol.org/pages/328699,"Bos taurus Linnaeus, 1758",Bos taurus,,,,http://opencontext.org/vocabularies/open-context-zooarch/zoo-0070,Proximal epiphysis unfused,"Proximal: unfused, Distal: unknown"
http://opencontext.org/subjects/664D808A-A93E-49AF-0CC7-81A6D14ACA44,Bone 29546,http://opencontext.org/projects/D297CD29-50CA-4B2C-4A07-498ADF3AF487,Ilıpınar Zooarchaeology,Hijkle Buitenhuis,Turkey,Ilıpınar,Area 1/UL,Lot 142,,,http://opencontext.org/subjects/740E144B-6FB5-46F6-330B-A17AC4C987E4,40.468303,29.309099,8150,7350,http://purl.obolibrary.org/obo/UBERON_0002414,lumbar vertebra,"vertebra, lumbar",,,,,,,http://eol.org/pages/1642,Mammalia,size- sheep/goat,,,,,,
http://opencontext.org/subjects/18014B5C-C1DE-4D9B-07B3-E02E77D219BD,Bone 29547,http://opencontext.org/projects/D297CD29-50CA-4B2C-4A07-498ADF3AF487,Ilıpınar Zooarchaeology,Hijkle Buitenhuis,Turkey,Ilıpınar,Area 1/UL,Lot 142,,,http://opencontext.org/subjects/740E144B-6FB5-46F6-330B-A17AC4C987E4,40.468303,29.309099,8150,7350,http://purl.obolibrary.org/obo/UBERON_0002412,vertebra,"vertebra, unidentified",,,,,,,http://eol.org/pages/1642,Mammalia,size- boar to deer,,,,,,
http://opencontext.org/subjects/BDF766EB-04B6-4BB9-5C0D-12B873DDD60D,Bone 29548,http://opencontext.org/projects/D297CD29-50CA-4B2C-4A07-498ADF3AF487,Ilıpınar Zooarchaeology,Hijkle Buitenhuis,Turkey,Ilıpınar,Area 1/UL,Lot 144,,,http://opencontext.org/subjects/C0576AB1-653A-4ABD-B8B0-7EBCA412197A,40.468303,29.309099,8150,7350,http://purl.obolibrary.org/obo/UBERON_0013587,fused metacarpal bones 3 and 4,metacarpus 3+4,,,,,,,http://eol.org/pages/328660,"Capra hircus Linnaeus, 1758",Capra hircus,,,,,,
http://opencontext.org/subjects/552573FD-8C37-4332-93A6-CFC44B63EAAE,Bone 29549,http://opencontext.org/projects/D297CD29-50CA-4B2C-4A07-498ADF3AF487,Ilıpınar Zooarchaeology,Hijkle Buitenhuis,Turkey,Ilıpınar,Area 1/UL,Lot 144,,,http://opencontext.org/subjects/C0576AB1-653A-4ABD-B8B0-7EBCA412197A,40.468303,29.309099,8150,7350,http://purl.obolibrary.org/obo/UBERON_0002414,lumbar vertebra,"vertebra, lumbar",,,,,,,http://eol.org/pages/1642,Mammalia,size- sheep/goat,http://opencontext.org/vocabularies/open-context-zooarch/zoo-0058,Distal epiphysis unfused,"Proximal: unfused, Distal: unfused",http://opencontext.org/vocabularies/open-context-zooarch/zoo-0070,Proximal epiphysis unfused,"Proximal: unfused, Distal: unfused"
http://opencontext.org/subjects/2E11DF0A-5064-4825-B5C7-FE595048E4B4,Bone 29550,http://opencontext.org/projects/D297CD29-50CA-4B2C-4A07-498ADF3AF487,Ilıpınar Zooarchaeology,Hijkle Buitenhuis,Turkey,Ilıpınar,Area 1/UL,Lot 144,,,http://opencontext.org/subjects/C0576AB1-653A-4ABD-B8B0-7EBCA412197A,40.468303,29.309099,8150,7350,http://purl.obolibrary.org/obo/UBERON_0002412,vertebra,"vertebra, unidentified",,,,,,,http://eol.org/pages/1642,Mammalia,size- sheep/goat,http://opencontext.org/vocabularies/open-context-zooarch/zoo-0058,Distal epiphysis unfused,"Proximal: unfused, Distal: unfused",http://opencontext.org/vocabularies/open-context-zooarch/zoo-0070,Proximal epiphysis unfused,"Proximal: unfused, Distal: unfused"
http://opencontext.org/subjects/6CB41CF3-796F-4391-180E-AC0FC41496BB,Bone 29551,http://opencontext.org/projects/D297CD29-50CA-4B2C-4A07-498ADF3AF487,Ilıpınar Zooarchaeology,Hijkle Buitenhuis,Turkey,Ilıpınar,Area 1/UL,Lot 144,,,http://opencontext.org/subjects/C0576AB1-653A-4ABD-B8B0-7EBCA412197A,40.468303,29.309099,8150,7350,http://purl.obolibrary.org/obo/UBERON_0002228,rib,costae,,,,,,,http://eol.org/pages/1642,Mammalia,size- cattle,,,,,,
http://opencontext.org/subjects/B37720E1-C53C-421F-E701-0FFB863732A9,Bone 29641,http://opencontext.org/projects/D297CD29-50CA-4B2C-4A07-498ADF3AF487,Ilıpınar Zooarchaeology,Hijkle Buitenhuis,Turkey,Ilıpınar,Area 2/UM,Lot 149,,,http://opencontext.org/subjects/63E33961-2EEC-4EF2-57E5-99D357033589,40.468303,29.309099,8150,7350,http://purl.obolibrary.org/obo/UBERON_0003128,cranium,horncore + cranium,,,,,,,http://eol.org/pages/311906,"Ovis aries Linnaeus, 1758",Ovis aries,,,,,,
http://opencontext.org/subjects/3B608CD2-83BA-4C9C-C47C-C7EC1C6A0272,Bone 29642,http://opencontext.org/projects/D297CD29-50CA-4B2C-4A07-498ADF3AF487,Ilıpınar Zooarchaeology,Hijkle Buitenhuis,Turkey,Ilıpınar,Area 2/UM,Lot 149,,,http://opencontext.org/subjects/63E33961-2EEC-4EF2-57E5-99D357033589,40.468303,29.309099,8150,7350,http://purl.obolibrary.org/obo/UBERON_0003128,cranium,horncore + cranium,,,,,,,http://eol.org/pages/328660,"Capra hircus Linnaeus, 1758",Capra hircus,,,,,,
http://opencontext.org/subjects/A465D7F5-9A7F-4BAE-B3B7-F35293842B6C,Bone 29643,http://opencontext.org/projects/D297CD29-50CA-4B2C-4A07-498ADF3AF487,Ilıpınar Zooarchaeology,Hijkle Buitenhuis,Turkey,Ilıpınar,Area 2/UM,Lot 149,,,http://opencontext.org/subjects/63E33961-2EEC-4EF2-57E5-99D357033589,40.468303,29.309099,8150,7350,http://purl.obolibrary.org/obo/UBERON_0006971,antler,antler,,,,,,,http://eol.org/pages/7685,Cervidae,Cervidae,,,,,,
http://opencontext.org/subjects/E39115AE-F793-42D8-3323-79FEEF578827,Bone 29644,http://opencontext.org/projects/D297CD29-50CA-4B2C-4A07-498ADF3AF487,Ilıpınar Zooarchaeology,Hijkle Buitenhuis,Turkey,Ilıpınar,Area 2/UM,Lot 149,,,http://opencontext.org/subjects/63E33961-2EEC-4EF2-57E5-99D357033589,40.468303,29.309099,8150,7350,http://purl.obolibrary.org/obo/UBERON_0008270,mollusc shell,large (greater than one half) single shell with hinge,,,,,,,http://eol.org/pages/449961,Mytilus galloprovincialis,Mytilus galloprovincialis,,,,,,
http://opencontext.org/subjects/B2F9A240-E5F0-4F4F-FAD1-52F5C21D307A,Bone 29645,http://opencontext.org/projects/D297CD29-50CA-4B2C-4A07-498ADF3AF487,Ilıpınar Zooarchaeology,Hijkle Buitenhuis,Turkey,Ilıpınar,Area 2/UM,Lot 149,,,http://opencontext.org/subjects/63E33961-2EEC-4EF2-57E5-99D357033589,40.468303,29.309099,8150,7350,http://purl.obolibrary.org/obo/UBERON_0008270,mollusc shell,large (greater than one half) single shell with hinge,,,,,,,http://eol.org/pages/449961,Mytilus galloprovincialis,Mytilus galloprovincialis,,,,,,
http://opencontext.org/subjects/89E3E383-A102-4F46-2CBC-41E7B69CEC34,Bone 29646,http://opencontext.org/projects/D297CD29-50CA-4B2C-4A07-498ADF3AF487,Ilıpınar Zooarchaeology,Hijkle Buitenhuis,Turkey,Ilıpınar,Area 2/UM,Lot 149,,,http://opencontext.org/subjects/63E33961-2EEC-4EF2-57E5-99D357033589,40.468303,29.309099,8150,7350,http://purl.obolibrary.org/obo/UBERON_0008270,mollusc shell,large (greater than one half) single shell with hinge,,,,,,,http://eol.org/pages/2979542,Unio,Unio sp.,,,,,,
http://opencontext.org/subjects/6963F314-1EE3-46D7-618E-A906EC5D2FF8,Bone 29647,http://opencontext.org/projects/D297CD29-50CA-4B2C-4A07-498ADF3AF487,Ilıpınar Zooarchaeology,Hijkle Buitenhuis,Turkey,Ilıpınar,Area 2/UM,Lot 149,,,http://opencontext.org/subjects/63E33961-2EEC-4EF2-57E5-99D357033589,40.468303,29.309099,8150,7350,http://purl.obolibrary.org/obo/UBERON_0008270,mollusc shell,small (less than one half) single shell with hinge,,,,,,,http://eol.org/pages/2979542,Unio,Unio sp.,,,,,,
http://opencontext.org/subjects/2131CF71-3C96-43A6-C5AB-72347F975955,Bone 29648,http://opencontext.org/projects/D297CD29-50CA-4B2C-4A07-498ADF3AF487,Ilıpınar Zooarchaeology,Hijkle Buitenhuis,Turkey,Ilıpınar,Area 2/UM,Lot 149,,,http://opencontext.org/subjects/63E33961-2EEC-4EF2-57E5-99D357033589,40.468303,29.309099,8150,7350,http://purl.obolibrary.org/obo/UBERON_0008270,mollusc shell,small (less than one half) single shell without hinge,,,,,,,http://eol.org/pages/449961,Mytilus galloprovincialis,Mytilus galloprovincialis,,,,,,
http://opencontext.org/subjects/FFC46A1A-AF1F-4FE5-5792-924F4942DFEA,Bone 29649,http://opencontext.org/projects/D297CD29-50CA-4B2C-4A07-498ADF3AF487,Ilıpınar Zooarchaeology,Hijkle Buitenhuis,Turkey,Ilıpınar,Area 2/UM,Lot 149,,,http://opencontext.org/subjects/63E33961-2EEC-4EF2-57E5-99D357033589,40.468303,29.309099,8150,7350,http://purl.obolibrary.org/obo/UBERON_0008270,mollusc shell,small (less than one half) single shell without hinge,,,,,,,http://eol.org/pages/2979542,Unio,Unio sp.,,,,,,
http://opencontext.org/subjects/8D6BB7DA-632F-4F50-6C81-E2EFA967BFF8,Bone 29650,http://opencontext.org/projects/D297CD29-50CA-4B2C-4A07-498ADF3AF487,Ilıpınar Zooarchaeology,Hijkle Buitenhuis,Turkey,Ilıpınar,Area 2/UM,Lot 149,,,http://opencontext.org/subjects/63E33961-2EEC-4EF2-57E5-99D357033589,40.468303,29.309099,8150,7350,http://purl.obolibrary.org/obo/UBERON_0001684,mandible,mandibula,,,,http://purl.obolibrary.org/obo/UBERON_0003100,female organism,female,http://eol.org/pages/4445650,Sus scrofa domesticus,Sus scrofa domesticus,,,,,,
http://opencontext.org/subjects/62C56E2C-057D-4A9E-510A-53751A69BDD5,Bone 29651,http://opencontext.org/projects/D297CD29-50CA-4B2C-4A07-498ADF3AF487,Ilıpınar Zooarchaeology,Hijkle Buitenhuis,Turkey,Ilıpınar,Area 2/UM,Lot 149,,,http://opencontext.org/subjects/63E33961-2EEC-4EF2-57E5-99D357033589,40.468303,29.309099,8150,7350,http://purl.obolibrary.org/obo/UBERON_0001684,mandible,mandibula,,,,,,,http://eol.org/pages/4445650,Sus scrofa domesticus,Sus scrofa domesticus,,,,,,
http://opencontext.org/subjects/FF833D26-FD2F-41F8-7AE0-FC1E6858D932,Bone 29652,http://opencontext.org/projects/D297CD29-50CA-4B2C-4A07-498ADF3AF487,Ilıpınar Zooarchaeology,Hijkle Buitenhuis,Turkey,Ilıpınar,Area 2/UM,Lot 149,,,http://opencontext.org/subjects/63E33961-2EEC-4EF2-57E5-99D357033589,40.468303,29.309099,8150,7350,http://purl.obolibrary.org/obo/UBERON_0001684,mandible,mandibula,,,,,,,http://eol.org/pages/1642,Mammalia,Small ruminant (domestic),,,,,,
http://opencontext.org/subjects/FCB48B97-8AC9-4587-4AF3-39142A72079A,Bone 29653,http://opencontext.org/projects/D297CD29-50CA-4B2C-4A07-498ADF3AF487,Ilıpınar Zooarchaeology,Hijkle Buitenhuis,Turkey,Ilıpınar,Area 2/UM,Lot 149,,,http://opencontext.org/subjects/63E33961-2EEC-4EF2-57E5-99D357033589,40.468303,29.309099,8150,7350,http://purl.obolibrary.org/obo/UBERON_0001684,mandible,mandibula,,,,,,,http://eol.org/pages/1642,Mammalia,Small ruminant (domestic),,,,,,
http://opencontext.org/subjects/BCEE3DB6-AE03-490E-B180-16F5B45F8B1C,Bone 29654,http://opencontext.org/projects/D297CD29-50CA-4B2C-4A07-498ADF3AF487,Ilıpınar Zooarchaeology,Hijkle Buitenhuis,Turkey,Ilıpınar,Area 2/UM,Lot 149,,,http://opencontext.org/subjects/63E33961-2EEC-4EF2-57E5-99D357033589,40.468303,29.309099,8150,7350,http://purl.obolibrary.org/obo/UBERON_0001684,mandible,mandibula,,,,,,,http://eol.org/pages/34548,Bos,Bos taurus/primigenius,,,,,,
http://opencontext.org/subjects/655F087B-5E82-4D3A-709D-59DCB2F5CC07,Bone 29655,http://opencontext.org/projects/D297CD29-50CA-4B2C-4A07-498ADF3AF487,Ilıpınar Zooarchaeology,Hijkle Buitenhuis,Turkey,Ilıpınar,Area 2/UM,Lot 149,,,http://opencontext.org/subjects/63E33961-2EEC-4EF2-57E5-99D357033589,40.468303,29.309099,8150,7350,http://purl.obolibrary.org/obo/UBERON_0008270,mollusc shell,small fragment without apex,,,,,,,http://eol.org/pages/449907,Helix aspersa,Helix aspersa,,,,,,
http://opencontext.org/subjects/6F0F6073-E783-4335-7B18-4225259BBE34,Bone 29656,http://opencontext.org/projects/D297CD29-50CA-4B2C-4A07-498ADF3AF487,Ilıpınar Zooarchaeology,Hijkle Buitenhuis,Turkey,Ilıpınar,Area 2/UM,Lot 149,,,http://opencontext.org/subjects/63E33961-2EEC-4EF2-57E5-99D357033589,40.468303,29.309099,8150,7350,http://purl.obolibrary.org/obo/UBERON_0006849,scapula,scapula,,,,,,,http://eol.org/pages/1642,Mammalia,Small ruminant (domestic),,,,,,
http://opencontext.org/subjects/2947FEFE-D41C-49AC-34C0-53A200577A1D,Bone 29657,http://opencontext.org/projects/D297CD29-50CA-4B2C-4A07-498ADF3AF487,Ilıpınar Zooarchaeology,Hijkle Buitenhuis,Turkey,Ilıpınar,Area 2/UM,Lot 149,,,http://opencontext.org/subjects/63E33961-2EEC-4EF2-57E5-99D357033589,40.468303,29.309099,8150,7350,http://purl.obolibrary.org/obo/UBERON_0006849,scapula,scapula,,,,,,,http://eol.org/pages/1642,Mammalia,Small ruminant (domestic),,,,,,
http://opencontext.org/subjects/E4F0719F-2428-4333-AB8F-858286061CAA,Bone 29658,http://opencontext.org/projects/D297CD29-50CA-4B2C-4A07-498ADF3AF487,Ilıpınar Zooarchaeology,Hijkle Buitenhuis,Turkey,Ilıpınar,Area 2/UM,Lot 149,,,http://opencontext.org/subjects/63E33961-2EEC-4EF2-57E5-99D357033589,40.468303,29.309099,8150,7350,http://purl.obolibrary.org/obo/UBERON_0000976,humerus,humerus,,,,,,,http://eol.org/pages/4445650,Sus scrofa domesticus,Sus scrofa domesticus,http://opencontext.org/vocabularies/open-context-zooarch/zoo-0057,Distal epiphysis fused,"Proximal: unknown, Distal: fused",,,
